song_name,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_popularity
7508,216933,0,0,0,0,1,0,-6,1,0,84,4,0,66
9426,249026,0,0,0,0,11,0,-7,1,0,101,4,0,33
2393,287000,0,0,0,0,2,0,-6,1,0,162,4,0,69
12485,290226,0,0,0,0,7,0,-2,1,0,112,4,0,82
6328,229933,0,0,0,0,8,0,-4,0,0,90,4,0,72
6273,247426,0,0,0,0,1,0,-3,1,0,126,5,0,65
1641,216706,0,0,0,0,11,0,-2,1,0,98,4,0,10
7861,214400,0,0,0,0,8,0,-4,0,0,92,4,0,81
11069,161506,0,0,0,0,3,0,-2,0,0,95,4,0,73
4939,228226,0,0,0,0,9,0,-5,0,0,107,4,0,73
4166,211120,0,0,0,0,0,0,-9,1,0,177,4,0,73
5761,187840,0,0,0,0,6,0,-5,1,0,100,4,0,64
9659,242733,0,0,0,0,7,0,-5,0,0,117,4,0,77
12227,267093,0,0,0,0,8,0,-5,1,0,93,4,0,74
8782,213066,0,0,0,0,9,0,-3,1,0,153,4,0,67
7433,232000,0,0,0,0,11,0,-6,0,0,121,4,0,68
11616,192106,0,0,0,0,9,0,-6,1,0,106,4,0,65
11192,234000,0,0,0,0,5,0,-4,0,0,125,4,0,68
4770,235213,0,0,0,0,0,0,-2,1,0,79,4,0,75
5032,254093,0,0,0,0,9,0,-7,1,0,135,4,0,70
9280,369573,0,0,0,0,0,0,-5,1,0,108,4,0,72
9175,250746,0,0,0,0,2,0,-3,1,0,92,4,0,71
2990,267080,0,0,0,0,6,0,-5,0,0,122,4,0,79
4580,238466,0,0,0,0,10,0,-6,0,0,77,4,0,6
11,297893,0,0,0,0,1,0,-3,1,0,171,4,0,85
7075,192213,0,0,0,0,8,0,-4,0,0,99,4,0,72
3658,267960,0,0,0,0,8,0,-2,0,0,92,4,0,55
3154,266066,0,0,0,0,1,0,-4,1,0,91,4,0,70
10561,254026,0,0,0,0,1,0,-2,0,0,161,4,0,75
2484,219080,0,0,0,0,6,0,-4,0,0,59,4,0,62
9328,236093,0,0,0,0,0,0,-4,1,0,127,4,0,77
4762,232533,0,0,0,0,8,0,-5,1,0,180,4,0,64
12190,175400,0,0,0,0,9,0,-9,1,0,159,4,0,70
1699,185480,0,0,0,0,0,0,-7,1,0,132,4,0,11
5341,188359,0,0,0,0,9,0,-5,1,0,190,4,0,52
1674,182960,0,0,0,0,7,0,-7,1,0,151,4,0,26
11322,180266,0,0,0,0,9,0,-10,1,0,148,4,0,78
32,166812,0,0,0,0,0,0,-8,1,0,110,3,0,71
3012,292400,0,0,0,0,11,0,-22,1,0,69,4,0,68
12684,280000,0,0,0,0,5,0,-8,1,0,128,4,0,75
9600,263333,0,0,0,0,0,0,-9,1,0,119,4,0,76
5169,165453,0,0,0,0,0,0,-7,1,0,112,4,0,5
11956,230666,0,0,0,0,0,0,-6,1,0,81,4,0,24
12762,170800,0,0,0,0,0,0,-7,1,0,118,4,0,61
11047,139120,0,0,0,0,3,0,-9,1,0,128,4,0,55
10462,167186,0,0,0,0,2,0,-2,1,0,122,4,0,71
7520,165000,0,0,0,0,0,0,-10,1,0,104,4,0,80
12565,153240,0,0,0,0,5,0,-7,1,0,124,4,0,72
11634,155226,0,0,0,0,2,0,-9,1,0,124,4,0,76
9800,267333,0,0,0,0,10,0,-7,1,0,137,4,0,61
11780,174400,0,0,0,0,6,0,-9,1,0,133,4,0,60
4576,176293,0,0,0,0,6,0,-9,0,0,120,4,0,74
5265,173400,0,0,0,0,3,0,-12,1,0,203,4,0,53
12767,258411,0,0,0,0,0,0,-8,1,0,106,4,0,74
11997,238733,0,0,0,0,10,0,-11,1,0,109,4,0,79
12721,187600,0,0,0,0,5,0,-9,1,0,167,4,0,70
6767,178200,0,0,0,0,0,0,-7,1,0,122,4,0,52
5085,163680,0,0,0,0,0,0,-4,1,0,126,4,0,64
10246,172333,0,0,0,0,10,0,-11,1,0,111,4,0,72
10222,239600,0,0,0,0,2,0,-5,1,0,128,4,0,73
3534,139506,0,0,0,0,7,0,-8,1,0,114,4,0,67
7557,295400,0,0,0,0,0,0,-9,1,0,147,4,0,74
6691,165381,0,0,0,0,1,0,-9,0,0,122,4,0,68
3226,256426,0,0,0,0,10,0,-15,0,0,132,4,0,75
7523,171400,0,0,0,0,10,0,-8,1,0,126,4,0,57
6269,171333,0,0,0,0,1,0,-8,1,0,116,4,0,13
1297,134800,0,0,0,0,4,0,-9,1,0,85,4,0,67
909,158040,0,0,0,0,0,0,-9,1,0,135,4,0,68
8623,148040,0,0,0,0,2,0,-5,1,0,121,4,0,69
11626,146640,0,0,0,0,0,0,-3,0,0,184,4,0,14
7847,161773,0,0,0,0,7,0,-7,1,0,128,4,0,57
6968,130892,0,0,0,0,8,0,-6,0,0,140,4,0,52
3860,147146,0,0,0,0,0,0,-10,1,0,119,4,0,60
2585,159000,0,0,0,0,11,0,-5,0,0,125,4,0,58
278,177733,0,0,0,0,8,0,-11,1,0,93,4,0,65
5154,165800,0,0,0,0,0,0,-8,1,0,70,3,0,71
6777,307062,0,0,0,0,6,0,-10,1,0,99,4,0,64
5360,323346,0,0,0,0,5,0,-9,1,0,110,4,0,64
5350,196826,0,0,0,0,0,0,-8,1,0,101,4,0,67
5249,168933,0,0,0,0,2,0,-8,1,0,95,4,0,50
10594,141066,0,0,0,0,5,0,-9,1,0,80,4,0,60
3972,256666,0,0,0,0,5,0,-13,1,0,84,4,0,72
3504,260573,0,0,0,0,2,0,-10,1,0,163,4,0,63
10589,283800,0,0,0,0,7,0,-12,1,0,97,4,0,82
4732,213786,0,0,0,0,1,0,-10,1,0,116,4,0,49
5135,178560,0,0,0,0,7,0,-8,0,0,120,4,0,65
1940,238573,0,0,0,0,4,0,-15,1,0,74,4,0,67
10580,201800,0,0,0,0,11,0,-13,1,0,126,4,0,58
1808,162373,0,0,0,0,1,0,-9,0,0,112,4,0,73
5991,286920,0,0,0,0,5,0,-10,0,0,121,4,0,73
4830,120173,0,0,0,0,8,0,-8,0,0,173,4,0,13
10376,172933,0,0,0,0,0,0,-7,1,0,114,4,0,26
6357,239400,0,0,0,0,5,0,-4,0,0,130,4,0,70
2320,255760,0,0,0,0,2,0,-8,1,0,122,4,0,58
6196,207466,0,0,0,0,5,0,-5,1,0,118,4,0,67
7028,261973,0,0,0,0,2,0,-5,1,0,97,4,0,70
5231,227706,0,0,0,0,3,0,-2,0,0,115,4,0,59
1002,214066,0,0,0,0,7,0,-4,1,0,99,4,0,58
9128,209466,0,0,0,0,0,0,-2,1,0,102,4,0,50
12279,196160,0,0,0,0,1,0,-4,0,0,107,4,0,76
6095,277426,0,0,0,0,5,0,-6,0,0,126,4,0,54
7433,232000,0,0,0,0,11,0,-6,0,0,121,4,0,68
6530,243160,0,0,0,0,1,0,-3,0,0,178,4,0,73
4111,192600,0,0,0,0,0,0,-6,1,0,96,4,0,77
2978,289373,0,0,0,0,6,0,-5,0,0,119,4,0,47
8045,254720,0,0,0,0,1,0,-6,0,0,133,4,0,74
4820,218093,0,0,0,0,10,0,-5,0,0,100,4,0,84
3580,236866,0,0,0,0,6,0,-5,1,0,127,4,0,49
5295,226026,0,0,0,0,0,0,-3,1,0,91,4,0,52
5187,238680,0,0,0,0,2,0,-5,1,0,127,4,0,7
2356,274773,0,0,0,0,11,0,-5,0,0,119,4,0,64
9690,192333,0,0,0,0,0,0,-4,1,0,100,4,0,51
2484,219080,0,0,0,0,6,0,-4,0,0,59,4,0,62
6986,220293,0,0,0,0,5,0,-6,0,0,174,4,0,78
6870,249506,0,0,0,0,8,0,-12,1,0,103,4,0,62
8342,272546,0,0,0,0,7,0,-6,1,0,124,4,0,56
11702,245933,0,0,0,0,10,0,-6,0,0,125,4,0,48
10433,267000,0,0,0,0,8,0,-2,1,0,124,4,0,63
2386,235106,0,0,0,0,10,0,-6,0,0,93,4,0,47
11701,195000,0,0,0,0,7,0,-4,1,0,142,4,0,18
3460,208040,0,0,0,0,11,0,-5,1,0,125,4,0,52
2552,212413,0,0,0,0,6,0,-7,0,0,95,4,0,42
11028,214320,0,0,0,0,6,0,-7,1,0,184,4,0,9
12732,347106,0,0,0,0,10,0,-5,1,0,165,4,0,56
10010,294986,0,0,0,0,9,0,-3,1,0,115,4,0,72
997,234600,0,0,0,0,2,0,-5,1,0,130,4,0,39
1274,187560,0,0,0,0,10,0,-5,1,0,180,4,0,64
617,228413,0,0,0,0,4,0,-5,0,0,167,4,0,53
6078,126960,0,0,0,0,0,0,-6,1,0,75,4,0,66
7896,252706,0,0,0,0,10,0,-5,0,0,100,4,0,53
4747,264240,0,0,0,0,7,0,-5,1,0,151,4,0,53
8341,279626,0,0,0,0,1,0,-5,1,0,130,4,0,39
11729,224066,0,0,0,0,8,0,-5,1,0,165,4,0,68
4463,199316,0,0,0,0,10,0,-5,1,0,143,4,0,58
7699,184906,0,0,0,0,6,0,-6,1,0,199,4,0,61
998,216200,0,0,0,0,2,0,-5,0,0,118,4,0,43
6913,159466,0,0,0,0,0,0,-13,0,0,88,4,0,52
4125,217200,0,0,0,0,1,0,-5,1,0,176,4,0,18
10987,325506,0,0,0,0,5,0,-19,0,0,129,4,0,50
12742,293213,0,0,0,0,4,0,-8,1,0,139,4,0,36
9828,290760,0,0,0,0,5,0,-5,1,0,163,4,0,20
10454,239026,0,0,0,0,5,0,-3,0,0,82,4,0,73
2573,231800,0,0,0,0,1,0,-3,0,0,109,4,0,34
4152,217385,0,0,0,0,9,0,-7,1,0,123,4,0,35
915,234306,0,0,0,0,8,0,-2,1,0,166,4,0,34
12485,201660,0,0,0,0,6,0,-7,1,0,136,4,0,92
6855,210367,0,0,0,0,6,0,-6,0,0,97,4,0,94
9699,217212,0,0,0,0,7,0,-6,1,0,95,4,0,85
10510,158053,0,0,0,0,2,0,-5,1,0,89,4,0,66
10718,212500,0,0,0,0,1,0,-4,0,0,95,4,0,98
1238,229412,0,0,0,0,0,0,-10,0,0,97,4,0,95
6348,190000,0,0,0,0,10,0,-3,1,0,94,4,0,90
10596,187436,0,0,0,0,1,0,-4,1,0,133,4,0,89
6015,189173,0,0,0,0,8,0,-4,1,0,99,4,0,55
2325,181913,0,0,0,0,0,0,-8,1,0,104,3,0,79
11278,199226,0,0,0,0,1,0,-7,1,0,105,4,0,92
4559,214289,0,0,0,0,5,0,-2,1,0,100,4,0,100
10500,189493,0,0,0,0,7,0,-6,0,0,90,4,0,46
8753,213309,0,0,0,0,11,0,-5,1,0,123,4,0,98
11234,174860,0,0,0,0,2,0,-7,1,0,147,4,0,87
12507,228206,0,0,0,0,5,0,-3,0,0,150,4,0,85
4628,220850,0,0,0,0,5,0,-5,1,0,129,4,0,86
9302,190931,0,0,0,0,11,0,-5,1,0,124,4,0,62
3360,238173,0,0,0,0,0,0,-6,1,0,118,4,0,94
12826,225199,0,0,0,0,8,0,-7,0,0,98,4,0,91
95,189000,0,0,0,0,7,0,-4,1,0,124,4,0,81
3645,196400,0,0,0,0,4,0,-6,0,0,120,4,0,97
8904,190295,0,0,0,0,0,0,-4,1,0,119,4,0,90
583,210200,0,0,0,0,0,0,-5,1,0,129,4,0,79
7636,189466,0,0,0,0,2,0,-6,1,0,97,4,0,95
13018,199931,0,0,0,0,1,0,-14,0,0,124,3,0,78
4375,195419,0,0,0,0,0,0,-3,1,0,103,4,0,91
1134,180000,0,0,0,0,2,0,-4,1,0,100,4,0,94
8642,193377,0,0,0,0,7,0,-4,0,0,114,4,0,81
11576,199706,0,0,0,0,0,0,-6,1,0,150,4,0,76
1096,196373,0,0,0,0,11,0,-6,1,0,126,4,0,96
474,218868,0,0,0,0,0,0,-5,1,0,122,4,0,87
2774,239834,0,0,0,0,0,0,-6,1,0,89,4,0,84
6758,205463,0,0,0,0,9,0,-6,0,0,172,4,0,87
7501,229120,0,0,0,0,1,0,-6,1,0,108,4,0,84
11965,204664,0,0,0,0,4,0,-5,0,0,143,4,0,92
6750,168635,0,0,0,0,0,0,-6,1,0,121,4,0,66
7969,165000,0,0,0,0,11,0,-7,1,0,79,4,0,91
7841,184080,0,0,0,0,1,0,-6,1,0,111,4,0,72
11542,217118,0,0,0,0,11,0,-5,0,0,81,4,0,87
6617,175240,0,0,0,0,1,0,-4,0,0,97,4,0,74
8351,224903,0,0,0,0,11,0,-4,0,0,143,4,0,85
6667,201253,0,0,0,0,7,0,-5,0,0,107,4,0,85
1998,179693,0,0,0,0,4,0,-4,0,0,166,4,0,87
7868,192172,0,0,0,0,5,0,-4,0,0,147,4,0,91
11393,269106,0,0,0,0,1,0,-5,0,0,109,4,0,82
12733,274693,0,0,0,0,5,0,-6,1,0,147,4,0,83
3131,145603,0,0,0,0,1,0,-6,0,0,112,4,0,91
9503,198946,0,0,0,0,10,0,-5,0,0,95,4,0,85
7322,180897,0,0,0,0,6,0,-4,0,0,146,4,0,90
95,189000,0,0,0,0,7,0,-4,1,0,124,4,0,81
10596,187436,0,0,0,0,1,0,-4,1,0,133,4,0,89
11393,269106,0,0,0,0,1,0,-5,0,0,109,4,0,82
6855,210367,0,0,0,0,6,0,-6,0,0,97,4,0,94
10178,194666,0,0,0,0,8,0,-7,1,0,106,4,0,66
176,190026,0,0,0,0,1,0,-5,0,0,88,4,0,72
6758,205463,0,0,0,0,9,0,-6,0,0,172,4,0,87
5392,241910,0,0,0,0,6,0,-4,0,0,169,4,0,75
4628,220850,0,0,0,0,5,0,-5,1,0,129,4,0,86
10392,180650,0,0,0,0,4,0,-3,1,0,92,4,0,48
7501,229120,0,0,0,0,1,0,-6,1,0,108,4,0,79
7121,198948,0,0,0,0,0,0,-8,1,0,119,4,0,47
6348,190000,0,0,0,0,10,0,-3,1,0,94,4,0,90
7393,181360,0,0,0,0,2,0,-6,1,0,139,5,0,70
12178,201004,0,0,0,0,6,0,-5,0,0,107,4,0,57
1804,190700,0,0,0,0,6,0,-3,0,0,114,4,0,50
4375,195419,0,0,0,0,0,0,-3,1,0,103,4,0,91
4682,176576,0,0,0,0,10,0,-3,0,0,144,4,0,66
12018,211817,0,0,0,0,8,0,-4,0,0,92,4,0,86
7245,196319,0,0,0,0,4,0,-5,1,0,114,4,0,34
7801,153309,0,0,0,0,4,0,-3,1,0,122,4,0,74
9370,209273,0,0,0,0,3,0,-7,1,0,88,4,0,87
6375,204150,0,0,0,0,1,0,-4,1,0,152,4,0,81
3582,174576,0,0,0,0,9,0,-6,1,0,100,4,0,55
5603,203427,0,0,0,0,0,0,-5,1,0,96,4,0,53
957,163293,0,0,0,0,4,0,-3,0,0,104,4,0,36
12278,163636,0,0,0,0,7,0,-5,1,0,109,4,0,89
12474,222441,0,0,0,0,9,0,-7,1,0,100,4,0,55
10836,196746,0,0,0,0,11,0,-5,1,0,86,4,0,73
3360,238173,0,0,0,0,0,0,-6,1,0,118,4,0,94
150,176043,0,0,0,0,8,0,-3,1,0,155,4,0,59
5452,211600,0,0,0,0,11,0,-5,1,0,74,4,0,42
5402,195519,0,0,0,0,11,0,-6,0,0,97,4,0,74
4263,209099,0,0,0,0,7,0,-4,1,0,91,4,0,48
3965,199635,0,0,0,0,6,0,-6,1,0,125,4,0,76
3445,209013,0,0,0,0,6,0,-6,1,0,152,4,0,42
2956,183750,0,0,0,0,4,0,-5,0,0,127,4,0,89
8000,233920,0,0,0,0,7,0,-4,1,0,144,4,0,43
4644,250820,0,0,0,0,0,0,-5,1,0,105,4,0,60
6330,169180,0,0,0,0,1,0,-5,0,0,150,4,0,83
6346,211921,0,0,0,0,9,0,-5,1,0,99,4,0,33
4231,189026,0,0,0,0,9,0,-13,1,0,61,4,0,68
474,218868,0,0,0,0,0,0,-5,1,0,122,4,0,87
1134,180000,0,0,0,0,2,0,-4,1,0,100,4,0,94
8331,174251,0,0,0,0,5,0,-5,0,0,141,4,0,69
821,225611,0,0,0,0,4,0,-8,0,0,156,4,0,51
3916,193650,0,0,0,0,4,0,-5,1,0,119,4,0,69
1261,206153,0,0,0,0,5,0,-8,1,0,77,4,0,34
2448,216266,0,0,0,0,1,0,-9,1,0,135,4,0,71
7524,200773,0,0,0,0,0,0,-6,1,0,99,4,0,56
5197,203000,0,0,0,0,10,0,-4,0,0,120,4,0,58
8913,203427,0,0,0,0,7,0,-6,0,0,101,4,0,70
2557,181982,0,0,0,0,0,0,-5,1,0,87,4,0,57
6015,189173,0,0,0,0,8,0,-4,1,0,99,4,0,55
11847,196225,0,0,0,0,9,0,-5,0,0,100,4,0,8
3219,201951,0,0,0,0,9,0,-9,1,0,81,4,0,8
2756,188239,0,0,0,0,8,0,-7,1,0,92,4,0,20
9927,163282,0,0,0,0,0,0,-6,1,0,131,4,0,59
4785,195160,0,0,0,0,10,0,-10,1,0,126,4,0,81
10510,158053,0,0,0,0,2,0,-5,1,0,89,4,0,66
11525,273640,0,0,0,0,8,0,-5,1,0,121,4,0,20
2558,179699,0,0,0,0,9,0,-5,0,0,99,4,0,0
3200,193149,0,0,0,0,0,0,-4,1,0,178,4,0,2
7271,249040,0,0,0,0,11,0,-3,0,0,114,4,0,4
4919,334564,0,0,0,0,2,0,-7,1,0,145,4,0,39
9977,219437,0,0,0,0,4,0,-12,1,0,139,4,0,36
9402,142767,0,0,0,0,1,0,-9,1,0,138,4,0,33
2140,248964,0,0,0,0,4,0,-8,0,0,127,4,0,36
9431,154286,0,0,0,0,10,0,-10,0,0,139,4,0,37
11328,183433,0,0,0,0,10,0,-13,0,0,139,4,0,39
11226,192322,0,0,0,0,5,0,-7,0,0,160,4,0,35
11493,221694,0,0,0,0,11,0,-7,1,0,117,4,0,35
792,152694,0,0,0,0,6,0,-10,0,0,140,4,0,40
2117,184424,0,0,0,0,10,0,-5,0,0,150,4,0,38
7806,203467,0,0,0,0,8,0,-8,1,0,125,4,0,35
8996,174272,0,0,0,0,1,0,-13,1,0,142,4,0,32
10221,217616,0,0,0,0,9,0,-10,0,0,150,3,0,36
11950,223059,0,0,0,0,3,0,-7,0,0,130,4,0,34
11030,326138,0,0,0,0,1,0,-6,1,0,102,5,0,35
3412,189884,0,0,0,0,1,0,-8,0,0,133,4,0,28
1077,260464,0,0,0,0,4,0,-6,1,0,129,4,0,36
11299,207935,0,0,0,0,11,0,-7,0,0,148,4,0,33
10156,152332,0,0,0,0,8,0,-9,0,0,152,4,0,27
1054,236264,0,0,0,0,9,0,-10,1,0,124,4,0,33
684,151578,0,0,0,0,1,0,-10,1,0,76,4,0,33
12436,310572,0,0,0,0,0,0,-8,1,0,113,5,0,31
2450,188654,0,0,0,0,0,0,-8,1,0,103,4,0,32
4441,182989,0,0,0,0,11,0,-5,0,0,138,4,0,40
81,126352,0,0,0,0,10,0,-11,0,0,122,4,0,35
6378,154753,0,0,0,0,2,0,-9,1,0,138,4,0,32
4021,199400,0,0,0,0,1,0,-17,1,0,129,3,0,32
7813,221440,0,0,0,0,7,0,-6,1,0,134,4,0,31
8150,154740,0,0,0,0,8,0,-15,1,0,151,4,0,31
1843,241017,0,0,0,0,1,0,-11,0,0,125,4,0,32
7360,302706,0,0,0,0,4,0,-22,0,0,129,4,0,31
3943,121689,0,0,0,0,9,0,-14,1,0,141,4,0,31
8376,139807,0,0,0,0,5,0,-8,0,0,95,4,0,30
12936,80672,0,0,0,0,9,0,-17,0,0,119,4,0,0
131,222000,0,0,0,0,4,0,-9,1,0,119,4,0,47
12785,147691,0,0,0,0,11,0,-15,0,0,129,4,0,31
5908,134629,0,0,0,0,8,0,-6,1,0,140,3,0,37
3471,148837,0,0,0,0,3,0,-14,0,0,129,4,0,31
1109,224780,0,0,0,0,10,0,-5,0,0,130,4,0,31
1234,214947,0,0,0,0,1,0,-9,1,0,119,4,0,41
2463,184485,0,0,0,0,3,0,-10,0,0,129,4,0,30
5803,230834,0,0,0,0,6,0,-6,1,0,129,4,0,31
1905,200618,0,0,0,0,0,0,-5,1,0,77,4,0,28
2367,91794,0,0,0,0,5,0,-9,0,0,132,4,0,36
2878,300104,0,0,0,0,5,0,-10,0,0,140,4,0,30
3387,185965,0,0,0,0,8,0,-11,1,0,139,3,0,36
9725,198600,0,0,0,0,10,0,-8,0,0,99,4,0,28
10183,203865,0,0,0,0,2,0,-3,1,0,132,4,0,0
1387,184000,0,0,0,0,5,0,-7,0,0,120,4,0,42
4143,226063,0,0,0,0,5,0,-10,0,0,119,4,0,36
690,334628,0,0,0,0,9,0,-2,0,0,149,4,0,30
2200,197381,0,0,0,0,1,0,-7,1,0,139,4,0,31
11517,128955,0,0,0,0,3,0,-15,1,0,134,4,0,13
11518,94540,0,0,0,0,1,0,-10,1,0,125,4,0,30
9474,220839,0,0,0,0,4,0,-11,0,0,150,4,0,29
11515,200046,0,0,0,0,9,0,-14,1,0,139,4,0,35
4604,288786,0,0,0,0,2,0,-5,1,0,102,4,0,0
5833,189320,0,0,0,0,2,0,-4,1,0,78,4,0,12
7770,259933,0,0,0,0,9,0,-5,0,0,91,4,0,8
1358,188013,0,0,0,0,1,0,-6,1,0,130,4,0,76
1540,209883,0,0,0,0,0,0,-5,0,0,127,4,0,10
8003,163586,0,0,0,0,0,0,-5,0,0,85,4,0,49
3779,205200,0,0,0,0,7,0,-3,0,0,92,4,0,53
8361,292093,0,0,0,0,0,0,-4,0,0,153,4,0,80
2800,357693,0,0,0,0,4,0,-12,0,0,199,4,0,0
8811,208600,0,0,0,0,7,0,-7,1,0,150,4,0,60
2816,211825,0,0,0,0,1,0,-5,1,0,140,4,0,48
3355,327386,0,0,0,0,11,0,-3,1,0,107,4,0,54
2395,242466,0,0,0,0,10,0,-6,0,0,128,4,0,51
8807,247603,0,0,0,0,7,0,-4,1,0,108,3,0,35
10410,311866,0,0,0,0,10,0,-7,0,0,103,4,0,77
6350,311272,0,0,0,0,9,0,-5,0,0,126,4,0,41
5807,194573,0,0,0,0,2,0,-2,0,0,154,4,0,50
10942,311920,0,0,0,0,5,0,-3,0,0,102,4,0,8
7160,332453,0,0,0,0,6,0,-8,0,0,140,4,0,71
12829,313920,0,0,0,0,6,0,-4,1,0,125,4,0,0
5611,259040,0,0,0,0,11,0,-5,0,0,155,4,0,0
8,258133,0,0,0,0,1,0,-4,0,0,123,4,0,0
9442,289626,0,0,0,0,9,0,-6,1,0,126,4,0,53
11613,213733,0,0,0,0,1,0,-4,0,0,100,4,0,73
8919,285000,0,0,0,0,10,0,-4,0,0,128,4,0,53
12826,225199,0,0,0,0,8,0,-7,0,0,98,4,0,91
3787,141586,0,0,0,0,7,0,-7,1,0,166,4,0,0
10510,158053,0,0,0,0,2,0,-5,1,0,89,4,0,66
7322,183906,0,0,0,0,4,0,-5,1,0,146,4,0,87
3132,145542,0,0,0,0,1,0,-6,0,0,112,4,0,85
9365,312820,0,0,0,0,8,0,-3,1,0,155,4,0,97
6855,210367,0,0,0,0,6,0,-6,0,0,97,4,0,94
1238,229320,0,0,0,0,0,0,-10,0,0,98,4,0,44
12485,201660,0,0,0,0,6,0,-7,1,0,136,4,0,92
11835,270413,0,0,0,0,4,0,-7,0,0,115,4,0,27
13018,199931,0,0,0,0,1,0,-14,0,0,124,3,0,78
6819,239835,0,0,0,0,6,0,-7,0,0,83,4,0,97
10718,212500,0,0,0,0,1,0,-4,0,0,95,4,0,98
5769,271066,0,0,0,0,4,0,-7,0,0,125,4,0,0
4559,214289,0,0,0,0,5,0,-2,1,0,100,4,0,100
10500,189493,0,0,0,0,7,0,-6,0,0,90,4,0,41
7706,194732,0,0,0,0,1,0,-5,0,0,132,4,0,89
7378,135090,0,0,0,0,9,0,-5,0,0,128,4,0,96
9698,215733,0,0,0,0,7,0,-6,1,0,95,4,0,87
9361,166605,0,0,0,0,8,0,-4,1,0,75,4,0,96
791,169920,0,0,0,0,1,0,-7,1,0,76,4,0,0
3645,196400,0,0,0,0,4,0,-6,0,0,120,4,0,97
7911,238614,0,0,0,0,7,0,-8,1,0,154,4,0,94
3594,179404,0,0,0,0,1,0,-9,1,0,125,4,0,96
1249,231266,0,0,0,0,10,0,-5,1,0,145,4,0,95
9468,210666,0,0,0,0,10,0,-8,1,0,167,4,0,28
9028,207866,0,0,0,0,10,0,-7,0,0,149,4,0,0
5201,127946,0,0,0,0,2,0,-8,1,0,104,4,0,99
6921,102560,0,0,0,0,1,0,-10,0,0,143,4,0,0
7969,165000,0,0,0,0,11,0,-7,1,0,80,4,0,16
4584,224506,0,0,0,0,4,0,-8,1,0,140,4,0,0
11965,204664,0,0,0,0,4,0,-5,0,0,143,4,0,92
7343,324189,0,0,0,0,2,0,-4,1,0,122,4,0,92
12638,142273,0,0,0,0,5,0,-9,0,0,119,4,0,91
7868,192172,0,0,0,0,5,0,-4,0,0,147,4,0,91
8336,180080,0,0,0,0,8,0,-7,1,0,149,4,0,0
166,192906,0,0,0,0,0,0,-8,0,0,129,4,0,0
9380,152000,0,0,0,0,11,0,-4,1,0,149,4,0,90
10752,232959,0,0,0,0,0,0,-7,1,0,97,4,0,95
7414,235920,0,0,0,0,0,0,-7,1,0,80,4,0,25
3224,173799,0,0,0,0,6,0,-7,0,0,89,4,0,98
4140,158769,0,0,0,0,8,0,-8,1,0,130,4,0,0
5533,217925,0,0,0,0,1,0,-5,1,0,91,4,0,98
11512,196333,0,0,0,0,2,0,-7,1,0,156,4,0,0
186,55720,0,0,0,0,2,0,-15,1,0,131,3,0,26
7728,343099,0,0,0,0,8,0,-4,0,0,145,4,0,90
8994,170920,0,0,0,0,1,0,-6,1,0,148,4,0,0
6283,195637,0,0,0,0,7,0,-2,1,0,150,4,0,88
5782,119133,0,0,0,0,0,0,-9,0,0,134,4,0,93
2791,151013,0,0,0,0,8,0,-10,1,0,77,4,0,0
161,164341,0,0,0,0,1,0,-7,0,0,77,4,0,60
10596,187436,0,0,0,0,1,0,-4,1,0,133,4,0,89
956,190466,0,0,0,0,10,0,-4,0,0,164,4,0,78
10228,230713,0,0,0,0,11,0,-5,0,0,127,4,0,64
3645,196400,0,0,0,0,4,0,-6,0,0,120,4,0,97
4628,220850,0,0,0,0,5,0,-5,1,0,129,4,0,86
11278,199226,0,0,0,0,1,0,-7,1,0,105,4,0,92
7868,192172,0,0,0,0,5,0,-4,0,0,147,4,0,91
9370,209273,0,0,0,0,3,0,-7,1,0,88,4,0,87
1238,229320,0,0,0,0,0,0,-10,0,0,98,4,0,44
8292,188272,0,0,0,0,4,0,-6,0,0,127,4,0,74
6348,190000,0,0,0,0,10,0,-3,1,0,94,4,0,90
4559,214289,0,0,0,0,5,0,-2,1,0,100,4,0,100
7217,177188,0,0,0,0,1,0,-9,1,0,145,4,0,63
7367,192040,0,0,0,0,11,0,-14,0,0,69,4,0,61
71,156695,0,0,0,0,7,0,-3,1,0,129,4,0,77
7627,195501,0,0,0,0,3,0,-5,1,0,179,4,0,60
12733,274693,0,0,0,0,5,0,-6,1,0,147,4,0,83
6758,205463,0,0,0,0,9,0,-6,0,0,172,4,0,87
961,177973,0,0,0,0,8,0,-5,1,0,137,4,0,72
3017,188962,0,0,0,0,6,0,-7,0,0,98,4,0,64
11965,204664,0,0,0,0,4,0,-5,0,0,143,4,0,92
3360,238173,0,0,0,0,0,0,-6,1,0,118,4,0,94
4538,175333,0,0,0,0,4,0,-15,1,0,136,4,0,60
7969,165000,0,0,0,0,11,0,-7,1,0,80,4,0,16
8903,121346,0,0,0,0,10,0,-8,0,0,128,4,0,87
8723,240341,0,0,0,0,9,0,-11,1,0,192,4,0,82
11969,96063,0,0,0,0,1,0,-6,1,0,160,4,0,77
11421,178813,0,0,0,0,11,0,-5,1,0,120,4,0,71
3633,240000,0,0,0,0,5,0,-3,1,0,105,4,0,68
6861,286516,0,0,0,0,7,0,-10,1,0,89,4,0,73
6283,195637,0,0,0,0,7,0,-2,1,0,150,4,0,88
